author_id,source,title,authors,publisher,year,cited,quartile,link
257844,googlescholar,"Land cover change in Rancakalong District, Sumedang Regency, West Java province","L Warlina, Komarudin","AIP Conference Proceedings 3200 (1), 030001, 2025",2025,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'Land cover change in Rancakalong District, Sumedang Regency, West Java province'"
257844,googlescholar,Inisiasi Desa Wisata Pasca Relokasi sebagai Upaya Pemberdayaan Masyarakat,"D Dewiyanti, NC Aditya, TW Natalia, L Warlina, S Septiani, I Afrianto, ...","Jurnal Pengabdian Lingkungan Binaan Indonesia 1 (01), 44-62, 2025",2025,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Inisiasi Desa Wisata Pasca Relokasi sebagai Upaya Pemberdayaan Masyarakat'
257844,googlescholar,"Preface: Proceeding of the 5th International Conference on Informatics Engineering, Science & Technology (INCITEST) 2022","L Warlina, H Maulana","AIP Conference Proceedings 3200 (1), 010001, 2025",2025,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'Preface: Proceeding of the 5th International Conference on Informatics Engineering, Science & Technology (INCITEST) 2022'"
257844,googlescholar,APPLICATION OF DATA MINING FOR PREDICTING HORTICULTURAL COMMODITIES PRICE,"D DHARMAYANTI, AO AKMA, ES SOEGOTO, LIA WARLINA","Journal of Engineering Science and Technology 19 (1), 163-175, 2024",2024,3 cited,,https://scholar.google.com/scholar?q=+intitle:'APPLICATION OF DATA MINING FOR PREDICTING HORTICULTURAL COMMODITIES PRICE'
257844,googlescholar,GIS application on Flood Vulnerability Mapping Based on Land Use Change in Manado City,"AP Makalalag, L Warlina, CA Layapi, SM Gumilar","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'GIS application on Flood Vulnerability Mapping Based on Land Use Change in Manado City'
257844,googlescholar,Perubahan Tutupan Lahan Kecamatan Tanjungpandan Dalam Pembangunan Pariwisata Kabupaten Belitung,"NA Mawarini, L Warlina","Jurnal Pembangunan Wilayah dan Kota 20 (1), 1-16, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Perubahan Tutupan Lahan Kecamatan Tanjungpandan Dalam Pembangunan Pariwisata Kabupaten Belitung'
257844,googlescholar,Editorial Volume 18 Issue 5: Special Issue on Sustainable Transformation Towards Digitalization,S Luckyardi,"Australasian Accounting, Business and Finance Journal 18 (5), 2024",2024,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Editorial Volume 18 Issue 5: Special Issue on Sustainable Transformation Towards Digitalization'
257844,googlescholar,Design of Vaccine Distribution Mapping using Geographic Information System,"L Warlina, MA Hidayat, R Alfarizi, R Randa","International Journal of Regional Planning 1, 35-42, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Design of Vaccine Distribution Mapping using Geographic Information System'
257844,googlescholar,POLA SPASIAL KAWASAN PERUMAHAN SERTA KETERSEDIAAN FASILITAS PENDUKUNG DI KECAMATAN CIANJUR,"N Aeni, L Warlina","Tesa Arsitektur 21 (1), 1-14, 2023",2023,1 cited,,https://scholar.google.com/scholar?q=+intitle:'POLA SPASIAL KAWASAN PERUMAHAN SERTA KETERSEDIAAN FASILITAS PENDUKUNG DI KECAMATAN CIANJUR'
257836,scopus,Intelligent tutoring system in army: A systematic literature review,,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219213559&origin=resultslist
257836,scopus,ANALYSIS AND DESIGN OF WEB-BASED INTELLIGENT TUTORING SYSTEM IN THE LEARNING SYSTEM OF THE INDONESIAN NATIONAL ARMED FORCES,,Journal of Engineering Science and Technology,2025,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105002428940&origin=resultslist
257836,scopus,COMPUTER SCIENCE RESEARCH IN INDONESIA TO CREATE SUSTAINABLE INFRASTRUCTURE FOR UNITED NATIONS SUSTAINABLE DEVELOPMENT GOALS,,Journal of Engineering Science and Technology,2025,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105001481965&origin=resultslist
257836,scopus,ANALYSIS OF VERTICULTURE AS AN ALTERNATIVE AGRICULTURAL METHOD IN INDONESIA,,Journal of Engineering Science and Technology,2024,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85184614664&origin=resultslist
257836,scopus,Development of Intelligent Tutoring System Model in the Learning System of the Indonesian National Armed Forces Completed with Bibliometric Analysis,,Asean Journal of Science and Engineering,2024,12 cited,Q1 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85196095402&origin=resultslist
257836,scopus,Comparative Study of Model Efficiency for Sentiment Analysis on BRImo Reviews,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015736072&origin=resultslist
257836,scopus,Intelligent Tutoring System-Based Learning Model in The Military,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015856945&origin=resultslist
257836,scopus,ANALYSIS OF VERTICULTURE AS AN ALTERNATIVE AGRICULTURAL METHOD IN INDONESIA,,Journal of Engineering Science and Technology,2024,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85211044891&origin=resultslist
257836,scopus,PROTOTYPE DESIGN FOR A MICROCONTROLLER- BASED PARKING INFORMATION SYSTEM,,Journal of Engineering Science and Technology,2024,1 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85184575827&origin=resultslist
257836,scopus,Design and Development of Intelligent Tutoring System Model for Learning System in The Indonesian National Armed Forces,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015865594&origin=resultslist
257836,garuda,Implementation of Local Binary Pattern Histogram for Automatic Locker System,,"International Journal of Informatics, Information System and Computer Engineering (INJIISCOM) Vol. 7 No. 1 (2026): INJIISCOM: VOLUME 7, ISSUE 1, JUNE 2026 (ONLINE FIRST)93-105",2026,DOI: -,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/5294168
257836,garuda,Training on The Use of Cloud Computing Based Online Data Storage Application at SMAN 1 Citeureup,,"REKA ELKOMIKA: Jurnal Pengabdian kepada Masyarakat Vol 6, No 1 (2025): Reka Elkomika30-37",2025,DOI: 10.26760/rekaelkomika.v6i1.30-37,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/4849005
257836,garuda,Development of Intelligent Tutoring System Model in the Learning System of the Indonesian National Armed Forces Completed with Bibliometric Analysis,,"ASEAN Journal of Science and Engineering Vol 4, No 2 (2024): AJSE: September 2024207-220",2024,DOI: 10.17509/ajse.v4i2.70375,Accred : Sinta 1,https://garuda.kemdiktisaintek.go.id/documents/detail/4257412
257836,garuda,Plant Nutrition Monitoring System for Water Spinach Based on Internet of Things,,"International Journal of Informatics, Information System and Computer Engineering (INJIISCOM) Vol. 5 No. 2 (2024): INJIISCOM: VOLUME 5, ISSUE 2, DECEMBER 2024146-151",2024,DOI: 10.34010/injiiscom.v5i2.12705,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/4320493
257836,garuda,Bibliometric Analysis using Vos Viewer with Publish or Perish of Intelligent Tutoring System in Private Universities,,"International Journal of Informatics, Information System and Computer Engineering (INJIISCOM) Vol. 5 No. 2 (2024): INJIISCOM: VOLUME 5, ISSUE 2, DECEMBER 2024166-177",2024,DOI: 10.34010/injiiscom.v5i2.12732,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/4320498
257836,garuda,Radio Frequency Identification and Telegram for Student Attendance,,International Journal of Research and Applied Technology (INJURATECH) Vol. 4 No. 1 (2024): International Journal of Research and Applied Technology (INJURATECH)139-144,2024,DOI: -,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4368493
257836,garuda,Training on the Use of Learning Management Systems as an Effort to Develop Learning Media,,"REKA ELKOMIKA: Jurnal Pengabdian kepada Masyarakat Vol 4, No 1 (2023): REKA ELKOMIKA1-8",2023,DOI: 10.26760/rekaelkomika.v4i1.1-8,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/3327285
257836,garuda,Covid-19 Self Reporting Information System in Educational Environment Based Website,,"REKA ELKOMIKA: Jurnal Pengabdian kepada Masyarakat Vol 4, No 1 (2023): REKA ELKOMIKA9-15",2023,DOI: 10.26760/rekaelkomika.v4i1.9-15,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/3327287
257836,garuda,The Development of Intelligent Tutoring System in The Military Schools,,"ASEAN Journal of Science and Engineering Vol 3, No 3 (2023): AJSE: December 2023305-320",2023,DOI: 10.17509/ajse.v3i3.57917,Accred : Sinta 1,https://garuda.kemdiktisaintek.go.id/documents/detail/3496232
257836,garuda,Pemberdayaan Warga Griya Pataruman Asri Berbasis Urban Farming,,Jurnal Pengabdian kepada Masyarakat TEKNO (JAM-TEKNO) Vol 4 No 2 (2023): Desember 202353-58,2023,DOI: 10.29207/jamtekno.v4i2.5513,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4134035
257836,googlescholar,Implementation of Local Binary Pattern Histogram for Automatic Locker System,"T Rahajoeningroem, J Utama, B Kurniawan, R Hartono, AH Imtyramdhan, ...","International Journal of Informatics, Information System and Computer …, 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Implementation of Local Binary Pattern Histogram for Automatic Locker System'
257836,googlescholar,COMPUTER SCIENCE RESEARCH IN INDONESIA TO CREATE SUSTAINABLE INFRASTRUCTURE FOR UNITED NATIONS SUSTAINABLE DEVELOPMENT GOALS,"ES SOEGOTO, BN MELIALA, S LUCKYARDI, B KURNIAWAN","Journal of Engineering Science and Technology 20 (3), 670-685, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'COMPUTER SCIENCE RESEARCH IN INDONESIA TO CREATE SUSTAINABLE INFRASTRUCTURE FOR UNITED NATIONS SUSTAINABLE DEVELOPMENT GOALS'
257836,googlescholar,Training on The Use of Cloud Computing Based Online Data Storage Application at SMAN 1 Citeureup,"S Alviana, B Kurniawan","REKA ELKOMIKA: Jurnal Pengabdian kepada Masyarakat 6 (1), 30-37, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Training on The Use of Cloud Computing Based Online Data Storage Application at SMAN 1 Citeureup'
257836,googlescholar,Intelligent tutoring system in army: A systematic literature review,"B Kurniawan, M Meyliana, HLHS Warnars, B Suharjo","AIP Conference Proceedings 3200 (1), 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Intelligent tutoring system in army: A systematic literature review'
257836,googlescholar,Radio Frequency Identification and Telegram for Student Attendance,"B Kurniawan, LH Fitriadi, MF Albaroky, R Astiani","International Journal of Research and Applied Technology (INJURATECH) 4 (1 …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Radio Frequency Identification and Telegram for Student Attendance'
257836,googlescholar,PROTOTYPE DESIGN FOR A MICROCONTROLLERBASED PARKING INFORMATION SYSTEM,"NE Hayati, IT Mihrab, AF Hartono, D Prambudi, B Kurniawan","PROTOTYPE DESIGN FOR A MICROCONTROLLER-BASED PARKING INFORMATION SYSTEM 19 …, 2024",2024,3 cited,,https://scholar.google.com/scholar?q=+intitle:'PROTOTYPE DESIGN FOR A MICROCONTROLLERBASED PARKING INFORMATION SYSTEM'
257836,googlescholar,Intelligent Tutoring System-Based Learning Model in The Military,"B Kurniawan, HLHS Warnars, B Suharjo","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Intelligent Tutoring System-Based Learning Model in The Military'
257836,googlescholar,Development of intelligent tutoring system model in the learning system of the Indonesian national armed forces completed with bibliometric analysis,"B Kurniawan, M Meyliana, HLHS Warnars, B Suharjo","ASEAN Journal of Science and Engineering 4 (2), 207-220, 2024",2024,15 cited,,https://scholar.google.com/scholar?q=+intitle:'Development of intelligent tutoring system model in the learning system of the Indonesian national armed forces completed with bibliometric analysis'
257836,googlescholar,Bibliometric analysis using vos viewer with publish or perish of intelligent tutoring system in private universities,"B Kurniawan, M Meyliana, HLHS Warnars, B Suharjo, G Ahiase","International Journal of Informatics, Information System and Computer …, 2024",2024,8 cited,,https://scholar.google.com/scholar?q=+intitle:'Bibliometric analysis using vos viewer with publish or perish of intelligent tutoring system in private universities'
257836,googlescholar,ANALYSIS AND DESIGN OF WEB-BASED INTELLIGENT TUTORING SYSTEM IN THE LEARNING SYSTEM OF THE INDONESIAN NATIONAL ARMED FORCES,"B KURNIAWAN, M MEYLIANA, HLHS WARNARS, B SUHARJO","Education and Information Technologies, 10, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'ANALYSIS AND DESIGN OF WEB-BASED INTELLIGENT TUTORING SYSTEM IN THE LEARNING SYSTEM OF THE INDONESIAN NATIONAL ARMED FORCES'
258622,scopus,Web-Based Honorary Teacher Payroll Information System,,IOP Conference Series: Materials Science and Engineering,2020,2 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091348598&origin=resultslist
258622,scopus,Design of Learning Media for Web-Based Subjects Geography. (Case study: Class XI majoring in social studies at Citra Nusa Senior High School),,IOP Conference Series: Materials Science and Engineering,2020,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091390254&origin=resultslist
258622,scopus,Society 5.0: Optimization of Socio-Technical System in Poverty Reduction,,IOP Conference Series: Materials Science and Engineering,2019,12 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075861932&origin=resultslist
258622,scopus,Designing Indonesian Geographic Application,,IOP Conference Series: Materials Science and Engineering,2019,0 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075894100&origin=resultslist
258622,scopus,Web-based environmental learning information system in sma angkasa lanud husein sastranegara bandung,,Journal of Computational and Theoretical Nanoscience,2019,5 cited,Q4 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85078977868&origin=resultslist
258622,scopus,"Design of Information System about ""oJEK WISATA""",,IOP Conference Series: Materials Science and Engineering,2018,0 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85054792119&origin=resultslist
258622,garuda,Analisis Studi Kelayakan Bisnis Dalam Aspek Produksi,,VISA: Journal of Vision and Ideas Vol 2 No 1 (2022): VISA: Journal of Vision and Ideas126-134,2022,DOI: 10.47467/visa.v2i1.960,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2447369
258622,garuda,KEPATUHAN PERILAKU CUCI TANGAN TENAGA KESEHATAN PADA MASA PANDEMI COVID-19: A SYSTEMATIC REVIEW,,PREPOTIF : JURNAL KESEHATAN MASYARAKAT Vol. 6 No. 1 (2022): April 2022268 - 277,2022,DOI: 10.31004/prepotif.v6i1.2907,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/2449629
258622,garuda,Peran Komisi Pemilihan Umum Kota Makassar dalam Sosialisasi Politik Pada Pemilihan Presiden Tahun 2019,,Vox Populi Vol 4 No 2 (2021): POLITIK DAN HUKUM57-68,2022,DOI: 10.24252/vp.v4i2.27003,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2477514
258622,garuda,KEANEKARAGAMAN TUMBUHAN GULMA DI PERKEBUNAN KELAPA SAWIT DESA DRIEN RAMPAK,,"Prosiding Seminar Nasional Biotik Vol 9, No 1 (2021): PROSIDING SEMINAR NASIONAL BIOTIK IX 202192-96",2022,DOI: 10.3126/pbio.v9i1.11684,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/2498266
258622,garuda,Peningkatan Kemampuan Kognitif Mengklasifikasi Benda Melalui Aktivitas Bermain Dengan Media Alam Di Rumah Pada Masa Pandemi Covid 19 Pada Peserta Didik Kelompok A Tk Marsudi Ilmi Cabak Kecamatan Tlogowungu Kabupaten Pati,,Sentra Cendekia Vol 3 No 1 (2022)20-31,2022,DOI: 10.31331/sencenivet.v3i1.2004,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2524094
258622,garuda,ANALISIS PENGARUH PERPUTARAN KREDIT TERHADAP RENTABILITAS EKONOMI (STUDI KASUS PADA KOPERASI PEGAWAI REPOBLIK INDONESIA (KPRI) OBOR KOTA BIMA),,Jurnal PenKoMi : Kajian Pendidikan dan Ekonomi Vol 5 No 1 (2022): Jurnal Penkomi: Kajian Pendidikan dan Ekonomi1-11,2022,DOI: 10.33627/pk.v5i1.687,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2560090
258622,garuda,"Pengaruh Pembiasaan, Kecerdasan Emosional dan Dukungan Orang Tua Terhadap Kemandirian Anak",,"Jurnal Obsesi : Jurnal Pendidikan Anak Usia Dini Vol 6, No 4 (2022): August 20223034-3049",2022,DOI: 10.31004/obsesi.v6i4.2301,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/2564356
258622,garuda,The Impact of Online Education on the Early Children's Learning Outcomes,,GENIUS: IndonesianÂ Journal ofÂ Early Childhood Education Vol. 3 No. 1 (2022): GENIUS: Indonesian Journal of Early Childhood Education1-8,2022,DOI: 10.35719/gns.v3i1.71,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/2598810
258622,garuda,Analysis of Customer Satisfaction Levels with Sharia Banking Services at BSI Bener Meriah,,Journal of Indonesian Management (JIM) Vol. 2 No. 1 (2022): March16-20,2022,DOI: 10.53697/jim.v2i1.439,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/2608088
258622,garuda,"Efektivitas Sistem Akuntansi Manajemen, Sistem Pengendalian Manajemen dan Ketidakpastian Lingkungan dalam Mendukung Kinerja Manajerial",,"SEIKO : Journal of Management & Business Vol 5, No 1 (2022): January - Juny644 - 654",2022,DOI: 10.37531/sejaman.v5i1.1672,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/2604975
258622,googlescholar,K-NEAREST NEIGHBOR ALGORITHM FOR IDENTIFICATION OF HUMAN ACTIVITY BY UTILIZING A SMARTPHONE,"NTA ARTIKA WARTIKA *, AGUS NURSIKUWAGUS , TONO HARTONO , WAHYUNI WAHYUNI ...","Journal of Engineering Science and Technology 21, 113-120, 2026",2026,0 cited,,https://scholar.google.com/scholar?q=+intitle:'K-NEAREST NEIGHBOR ALGORITHM FOR IDENTIFICATION OF HUMAN ACTIVITY BY UTILIZING A SMARTPHONE'
258622,googlescholar,Efektivitas Edukasi Kesehatan dalam Meningkatkan Pemahaman Siswa SMPN 1 Mamuju tentang Penyakit Menular Seksual,"W Wahyuni, AKM Sallo","Jurnal Kesehatan Fatimah 1 (1), 26-36, 2025",2025,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Efektivitas Edukasi Kesehatan dalam Meningkatkan Pemahaman Siswa SMPN 1 Mamuju tentang Penyakit Menular Seksual'
258622,googlescholar,Review artikel: Potensi Tanaman Nilam (Pogostemon cablin Benth.) Sebagai Agen Antikanker: Article review: Potential of the Patchouli (Pogostemon cablin Benth.) as an Anticancer …,"A Wulandari, A Fristiohady, W Wahyuni, S Sahidin, M Arba, I Irnawati","Media Farmasi 21 (1), 20-31, 2025",2025,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Review artikel: Potensi Tanaman Nilam (Pogostemon cablin Benth.) Sebagai Agen Antikanker: Article review: Potential of the Patchouli (Pogostemon cablin Benth.) as an Anticancer …'
258622,googlescholar,PENGARUH PELATIHAN DAN PENGEMBANGAN KARIR TERHADAP MOTIVASI SERTA IMPLIKASINYA PADA KINERJA DOSEN FAKULTAS AGAMA ISLAM DI UNIVERSITAS AHMAD DAHLAN YOGYAKARTA.,"W Wahyuni, D Noviantoro, T Sutiyantiningsih","Jurnal Manajemen Kompeten 7 (2), 67-79, 2025",2025,3 cited,,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PELATIHAN DAN PENGEMBANGAN KARIR TERHADAP MOTIVASI SERTA IMPLIKASINYA PADA KINERJA DOSEN FAKULTAS AGAMA ISLAM DI UNIVERSITAS AHMAD DAHLAN YOGYAKARTA.'
258622,googlescholar,Transparansi Dan Akuntabilitas Dalam Pelaporan Keuangan Syariah; Studi Pada Lembaga Keuangan Islam Di Indonesia,"W Wahyuni, FY Soumena","Manajemen Keuangan Syariah 5 (1), 1-17, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Transparansi Dan Akuntabilitas Dalam Pelaporan Keuangan Syariah; Studi Pada Lembaga Keuangan Islam Di Indonesia'
258622,googlescholar,Pembuatan dan Pendampingan Pengelolaan Website Profil Desa Sebagai Media Informasi dan Promosi Desa Cendana Kecamatan Burau Kabupaten Luwu Timur,"NW Sholeha, S Alif, AP Sari, K Putriani, S Sonia, W Wahyuni, K Saputri, ...","Jurnal Pengabdian Wanua To Mareso 1 (1), 8-15, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Pembuatan dan Pendampingan Pengelolaan Website Profil Desa Sebagai Media Informasi dan Promosi Desa Cendana Kecamatan Burau Kabupaten Luwu Timur'
258622,googlescholar,MANAJEMEN FISIOTERAPI PADA REMAJA PEREMPUAN USIA 14 TAHUN DENGAN POST VENTRICULAR SEPTAL DEFECT CLOSURE: SEBUAH LAPORAN KASUS,"DL Yanitamara, W Wahyuni, PG Setiawan, DQ Indahsari","Jurnal Kesehatan Saintika Meditory 8 (1), 181-190, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'MANAJEMEN FISIOTERAPI PADA REMAJA PEREMPUAN USIA 14 TAHUN DENGAN POST VENTRICULAR SEPTAL DEFECT CLOSURE: SEBUAH LAPORAN KASUS'
258622,googlescholar,Identifikasi Kandungan Paracetamol pada Jamu Pegal Linu Merek X yang Beredar di Kota Makassar Menggunakan Metode Spektrofometri UV Vis,"N Anggriani, NFF Arif, AP Abdar, DL Mondo, W Wahyuni, ASM Ningsih, ...","Indonesian Research Journal on Education 5 (1), 910–912-910–912, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Identifikasi Kandungan Paracetamol pada Jamu Pegal Linu Merek X yang Beredar di Kota Makassar Menggunakan Metode Spektrofometri UV Vis'
258622,googlescholar,The Optimalisasi Pemberian Edukasi tentang Dampak Hipertensi pada Lansia di Daerah Rawan Bencana Banjir,"ED Noorratri, W Wahyuni, I Mustikasari","Jurnal Pengabdian Harapan Ibu (JPHI) 7 (2), 162-171, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'The Optimalisasi Pemberian Edukasi tentang Dampak Hipertensi pada Lansia di Daerah Rawan Bencana Banjir'
258622,googlescholar,PELESTARIAN ADAT BUGIS MAPPANO SALO DI DESA MALIMBU KECAMATAN SABBANG KABUPATEN LUWU UTARA PERSPEKTIF SIYASAH DUSTURIYAH,W Wahyuni,"IAIN Palopo, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'PELESTARIAN ADAT BUGIS MAPPANO SALO DI DESA MALIMBU KECAMATAN SABBANG KABUPATEN LUWU UTARA PERSPEKTIF SIYASAH DUSTURIYAH'
258595,scopus,Financial Performance of Companies in a Stock Exchange Market,,Australasian Accounting Business and Finance Journal,2025,0 cited,Q2 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-105008122732&origin=resultslist
258595,scopus,"Building the success of culinary SMEs in food processing: Perspectives on business ecosystem analysis and digital transformation in West Java, Indonesia",,Edelweiss Applied Science and Technology,2024,1 cited,Q4 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85214846440&origin=resultslist
